Material_ID,Name,Calorie,Protein,Lipids,Fiber,Carbohydrates,SaltContent
11143,ぶた　［中型種肉］　かた　赤肉　生,113,21.4,3.5,0,0,0.2
11144,ぶた　［中型種肉］　かた　脂身　生,698,4.9,75.7,0,0,0.1
11145,ぶた　［中型種肉］　かたロース　脂身つき　生,241,17.7,19.3,0,0,0.1
11146,ぶた　［中型種肉］　かたロース　皮下脂肪なし　生,212,18.5,15.7,0,0,0.1
11147,ぶた　［中型種肉］　かたロース　赤肉　生,140,20.6,6.8,0,0,0.2
11148,ぶた　［中型種肉］　かたロース　脂身　生,663,5.4,71.9,0,0,0.1
11149,ぶた　［中型種肉］　ロース　脂身つき　生,275,18.3,22.6,0,0.2,0.1
11150,ぶた　［中型種肉］　ロース　皮下脂肪なし　生,203,20.6,13.6,0,0.2,0.1
11151,ぶた　［中型種肉］　ロース　赤肉　生,131,22.9,4.6,0,0.2,0.1
11152,ぶた　［中型種肉］　ロース　脂身　生,716,4.1,78.3,0,0,0
11153,ぶた　［中型種肉］　ばら　脂身つき　生,398,13.4,40.1,0,0,0.1
11154,ぶた　［中型種肉］　もも　脂身つき　生,211,19.5,15.1,0,0.2,0.1
11155,ぶた　［中型種肉］　もも　皮下脂肪なし　生,153,21.3,7.8,0,0.2,0.1
11156,ぶた　［中型種肉］　もも　赤肉　生,133,21.9,5.3,0,0.2,0.1
11157,ぶた　［中型種肉］　もも　脂身　生,672,5.2,73.8,0,0,0
11158,ぶた　［中型種肉］　そともも　脂身つき　生,252,18,20.3,0,0.2,0.1
11159,ぶた　［中型種肉］　そともも　皮下脂肪なし　生,159,21,8.5,0,0.2,0.1
11160,ぶた　［中型種肉］　そともも　赤肉　生,129,21.9,4.8,0,0.2,0.1
11161,ぶた　［中型種肉］　そともも　脂身　生,660,4.9,72.5,0,0,0.1
11162,ぶた　［中型種肉］　ヒレ　赤肉　生,105,22.7,1.7,0,0.1,0.1
11163,ぶた　［ひき肉］　生,209,17.7,17.2,0,0.1,0.1
11280,ぶた　［ひき肉］　焼き,289,25.7,21.5,0,0.1,0.2
11164,ぶた　［副生物］　舌　生,205,15.9,16.3,0,0.1,0.2
11165,ぶた　［副生物］　心臓　生,118,16.2,7,0,0.1,0.2
11166,ぶた　［副生物］　肝臓　生,114,20.4,3.4,0,2.5,0.1
11167,ぶた　［副生物］　じん臓　生,96,14.1,5.8,0,Tr,0.4
11168,ぶた　［副生物］　胃　ゆで,111,17.4,5.1,0,0,0.3
11169,ぶた　［副生物］　小腸　ゆで,159,14,11.9,0,0,0
11170,ぶた　［副生物］　大腸　ゆで,166,11.7,13.8,0,0,0.1
11171,ぶた　［副生物］　子宮　生,64,14.6,0.9,0,0,0.3
11172,ぶた　［副生物］　豚足　ゆで,227,20.1,16.8,0,Tr,0.3
11173,ぶた　［副生物］　軟骨　ゆで,229,17.8,17.9,0,0,0.3
11174,ぶた　［ハム類］　骨付きハム,208,16.7,16.6,0,0.8,2.5
11175,ぶた　［ハム類］　ボンレスハム,115,18.7,4,0,1.8,2.8
11176,ぶた　［ハム類］　ロースハム　ロースハム,211,18.6,14.5,0,2,2.3
11303,ぶた　［ハム類］　ロースハム　ゆで,233,19.7,16.6,0,1.6,1.9
11304,ぶた　［ハム類］　ロースハム　焼き,240,23.6,15.1,0,2.4,2.8
11305,ぶた　［ハム類］　ロースハム　フライ,432,17.3,32.3,0,20,2.1
11177,ぶた　［ハム類］　ショルダーハム,221,16.1,18.2,0,0.6,1.6
11181,ぶた　［ハム類］　生ハム　促成,243,24,16.6,0,0.5,2.8
11182,ぶた　［ハム類］　生ハム　長期熟成,253,25.7,18.4,0,0,5.6
11178,ぶた　［プレスハム類］　プレスハム,113,15.4,4.5,0,3.9,2.4
11180,ぶた　［プレスハム類］　チョップドハム,132,11.7,4.2,0,12.7,2.5
11183,ぶた　［ベーコン類］　ばらベーコン,400,12.9,39.1,0,0.3,2
11184,ぶた　［ベーコン類］　ロースベーコン,202,16.8,14.6,0,3.2,2.2
11185,ぶた　［ベーコン類］　ショルダーベーコン,178,17.2,11.9,0,2.5,2.4
11186,ぶた　［ソーセージ類］　ウインナーソーセージ　ウインナーソーセージ,319,11.5,30.6,0,3.3,1.9
11306,ぶた　［ソーセージ類］　ウインナーソーセージ　ゆで,328,12.1,32,0,1.4,1.8
11307,ぶた　［ソーセージ類］　ウインナーソーセージ　焼き,345,13,31.8,0,2.4,2
11308,ぶた　［ソーセージ類］　ウインナーソーセージ　フライ,376,12.8,34.9,-,4.2,1.9
11187,ぶた　［ソーセージ類］　セミドライソーセージ,335,16.9,29.7,0,2.9,2.9
11188,ぶた　［ソーセージ類］　ドライソーセージ,467,26.7,42,0,2.6,4.4
11189,ぶた　［ソーセージ類］　フランクフルトソーセージ,295,12.7,24.7,0,6.2,1.9
11190,ぶた　［ソーセージ類］　ボロニアソーセージ,242,12.5,21,0,2.9,2.1
11191,ぶた　［ソーセージ類］　リオナソーセージ,188,14.9,13.1,0,3.7,2.3
11192,ぶた　［ソーセージ類］　レバーソーセージ,324,14.7,33.5,0,1.9,1.7
11193,ぶた　［ソーセージ類］　混合ソーセージ,231,11.8,22.7,0,4.7,2.2
11194,ぶた　［ソーセージ類］　生ソーセージ,269,14,24.4,0,0.8,1.7
11195,ぶた　［その他］　焼き豚,166,19.4,8.2,0,5.1,2.4
11196,ぶた　［その他］　レバーペースト,370,12.9,34.7,0,3.6,2.2
11197,ぶた　［その他］　スモークレバー,182,29.6,7.7,0,2.6,1.8
11198,ぶた　［その他］　ゼラチン,347,87.6,0.3,0,0,0.7
11199,めんよう　［マトン］　ロース　脂身つき　生,192,19.3,15,0,0.2,0.2
11281,めんよう　［マトン］　ロース　脂身つき　焼き,305,25.8,24.9,0,0.2,0.2
11245,めんよう　［マトン］　ロース　皮下脂肪なし　生,139,22.2,7.4,0,0,0.2
11200,めんよう　［マトン］　もも　脂身つき　生,205,18.8,15.3,0,0.1,0.1
11201,めんよう　［ラム］　かた　脂身つき　生,214,17.1,17.1,0,0.1,0.2
11202,めんよう　［ラム］　ロース　脂身つき　生,287,15.6,25.9,0,0.2,0.2
11282,めんよう　［ラム］　ロース　脂身つき　焼き,358,21.8,31.4,0,0.2,0.2
11246,めんよう　［ラム］　ロース　皮下脂肪なし　生,128,22.3,5.2,0,0,0.2
11203,めんよう　［ラム］　もも　脂身つき　生,164,20,12,0,0.3,0.2
11283,めんよう　［ラム］　もも　脂身つき　焼き,267,28.6,20.3,0,0.3,0.2
11179,めんよう　混合プレスハム,100,14.4,4.1,0,3,2.2
11204,やぎ　肉　赤肉　生,99,21.9,1.5,0,0.2,0.1
11207,うずら　肉　皮つき　生,194,20.5,12.9,0,0.1,0.1
11239,がちょう　フォアグラ　ゆで,470,8.3,49.9,0,1.5,0.1
11208,かも　まがも　肉　皮なし　生,118,23.6,3,0,0.1,0.2
11205,かも　あいがも　肉　皮つき　生,304,14.2,29,0,0.1,0.2
11206,かも　あひる　肉　皮つき　生,237,14.9,19.8,0,0.1,0.2
11247,かも　あひる　肉　皮なし　生,94,20.1,2.2,0,0.2,0.2
11284,かも　あひる　皮　生,448,7.3,45.8,0,0,0.1
11209,きじ　肉　皮なし　生,101,23,1.1,0,0.1,0.1
11210,しちめんちょう　肉　皮なし　生,99,23.5,0.7,0,0.1,0.1
11211,すずめ　肉　骨・皮つき　生,114,18.1,5.9,0,0.1,0.2
11212,にわとり　［親・主品目］　手羽　皮つき　生,182,23,10.4,0,0,0.1
11213,にわとり　［親・主品目］　むね　皮つき　生,229,19.5,17.2,0,0,0.1
11214,にわとり　［親・主品目］　むね　皮なし　生,113,24.4,1.9,0,0,0.1
11215,にわとり　［親・主品目］　もも　皮つき　生,234,17.3,19.1,0,0,0.1
11216,にわとり　［親・主品目］　もも　皮なし　生,128,22,4.8,0,0,0.1
11217,にわとり　［親・副品目］　ささみ　生,107,24.6,1.1,0,0,0.1
11218,にわとり　［若どり・主品目］　手羽　皮つき　生,189,17.8,14.3,0,0,0.2
11285,にわとり　［若どり・主品目］　手羽さき　皮つき　生,207,17.4,16.2,0,0,0.2
11286,にわとり　［若どり・主品目］　手羽もと　皮つき　生,175,18.2,12.8,0,0,0.2
11219,にわとり　［若どり・主品目］　むね　皮つき　生,133,21.3,5.9,0,0.1,0.1
11287,にわとり　［若どり・主品目］　むね　皮つき　焼き,215,34.7,9.1,0,0.1,0.2
11220,にわとり　［若どり・主品目］　むね　皮なし　生,105,23.3,1.9,0,0.1,0.1
11288,にわとり　［若どり・主品目］　むね　皮なし　焼き,177,38.8,3.3,0,0.1,0.2
11221,にわとり　［若どり・主品目］　もも　皮つき　生,190,16.6,14.2,0,0,0.2
11223,にわとり　［若どり・主品目］　もも　皮つき　ゆで,216,22,15.2,0,0,0.1
11222,にわとり　［若どり・主品目］　もも　皮つき　焼き,220,26.3,13.9,0,0,0.2
11289,にわとり　［若どり・主品目］　もも　皮つき　から揚げ,307,24.2,18.1,0.8,13.3,2.5
11224,にわとり　［若どり・主品目］　もも　皮なし　生,113,19,5,0,0,0.2
11226,にわとり　［若どり・主品目］　もも　皮なし　ゆで,141,25.1,5.2,0,0,0.1
11225,にわとり　［若どり・主品目］　もも　皮なし　焼き,145,25.5,5.7,0,0,0.2
11290,にわとり　［若どり・主品目］　もも　皮なし　から揚げ,249,25.4,11.4,0.9,12.7,2.7
11227,にわとり　［若どり・副品目］　ささみ　生,98,23.9,0.8,0,0.1,0.1
11229,にわとり　［若どり・副品目］　ささみ　ゆで,121,29.6,1,0,0,0.1
11228,にわとり　［若どり・副品目］　ささみ　焼き,132,31.7,1.4,0,0,0.1
11298,にわとり　［若どり・副品目］　ささみ　ソテー,186,36.1,5.4,0,0.1,0.2
11300,にわとり　［若どり・副品目］　ささみ　フライ,246,26.8,12.8,-,6.7,0.2
11299,にわとり　［若どり・副品目］　ささみ　天ぷら,192,25.7,7.4,-,6.2,0.2
11230,にわとり　［二次品目］　ひき肉　生,171,17.5,12,0,0,0.1
11291,にわとり　［二次品目］　ひき肉　焼き,235,27.5,14.8,0,0,0.2
11231,にわとり　［副品目］　心臓　生,186,14.5,15.5,0,Tr,0.2
11232,にわとり　［副品目］　肝臓　生,100,18.9,3.1,0,0.6,0.2
11233,にわとり　［副品目］　すなぎも　生,86,18.3,1.8,0,Tr,0.1
11234,にわとり　［副品目］　皮　むね　生,466,9.4,48.1,0,0,0.1
11235,にわとり　［副品目］　皮　もも　生,474,6.6,51.6,0,0,0.1
11236,にわとり　［副品目］　なんこつ（胸肉）　生,54,12.5,0.4,0,0.4,1
11237,にわとり　［その他］　焼き鳥缶詰,173,18.4,7.8,0,8.2,2.2
11292,にわとり　［その他］　チキンナゲット,235,15.5,13.7,1.2,14.9,1.6
11293,にわとり　［その他］　つくね,235,15.2,15.2,-1.9,9.3,1.8
11238,はと　肉　皮なし　生,131,21.8,5.1,0,0.3,0.2
11240,ほろほろちょう　肉　皮なし　生,98,22.5,1,0,0.2,0.2
11241,いなご　つくだ煮,243,26.3,1.4,0,32.3,4.8
11242,かえる　肉　生,92,22.3,0.4,0,0.3,0.1
11243,すっぽん　肉　生,175,16.4,13.4,0,0.5,0.2
11244,はち　はちの子缶詰,239,16.2,7.2,0,30.2,1.7
12020,あひる卵　ピータン,188,13.7,16.5,0,0,2
12001,うこっけい卵　全卵　生,154,12,13,0,0.4,0.4
12002,うずら卵　全卵　生,157,12.6,13.1,0,0.3,0.3
12003,うずら卵　水煮缶詰,162,11,14.1,0,0.6,0.5
12004,全卵　生,142,12.2,10.2,0,0.4,0.4
12005,全卵　ゆで,134,12.5,10.4,0,0.3,0.3
12006,全卵　ポーチドエッグ,145,12.3,11.7,0,0.2,0.3
12021,全卵　目玉焼き,205,14.8,17.6,0,0.3,0.5
12022,全卵　いり,190,13.3,16.7,0,0.3,0.4
12023,全卵　素揚げ,321,14.3,31.9,0,0.3,0.5
12007,全卵　水煮缶詰,131,10.8,10.6,0,Tr,0.8
12008,全卵　加糖全卵,199,9.8,10.6,0,20.7,0.3
12009,全卵　乾燥全卵,542,49.1,42,0,0.2,1.2
12010,卵黄　生,336,16.5,34.3,0,0.2,0.1
12011,卵黄　ゆで,330,16.1,34.1,0,0.2,0.1
12012,卵黄　加糖卵黄,327,12.1,23.9,0,20.7,0.1
12013,卵黄　乾燥卵黄,638,30.3,62.9,0,0.2,0.2
12014,卵白　生,44,10.1,Tr,0,0.5,0.5
12015,卵白　ゆで,46,10.5,0.1,0,0.4,0.4
12016,卵白　乾燥卵白,350,86.5,0.4,0,0.2,3.3
12017,たまご豆腐,76,-6.5,-5.3,0,-0.9,-1
12018,たまご焼　厚焼きたまご,146,-10.5,-9.2,0,-6.5,-1.2
12019,たまご焼　だし巻きたまご,123,-11,-9.2,0,-0.5,-1.2
13001,生乳　ジャージー種,77,3.9,5.2,0,4.7,0.1
13002,生乳　ホルスタイン種,63,3.2,3.7,0,4.7,0.1
13003,普通牛乳,61,3.3,3.8,0,4.8,0.1
13006,脱脂乳,31,3.4,0.1,0,4.8,0.1
13004,加工乳　濃厚,70,3.4,4.2,0,5.3,0.1
13005,加工乳　低脂肪,42,3.8,1,0,5.5,0.2
13059,乳児用液体ミルク,66,1.5,3.6,0,7.1,0
13007,乳飲料　コーヒー,56,2.2,2,0,7.2,0.1
13008,乳飲料　フルーツ,46,1.2,0.2,0,9.9,0.1
13009,全粉乳,490,25.5,26.2,0,39.3,1.1
13010,脱脂粉乳,354,34,1,0,53.3,1.4
13011,乳児用調製粉乳,510,12.4,26.8,0,55.9,0.4
13012,無糖練乳,135,6.8,7.9,0,11.2,0.4
13013,加糖練乳,314,7.7,8.5,0,56,0.2
13014,＜牛乳及び乳製品＞　（クリーム類）　クリーム　乳脂肪,404,1.9,43,0,6.5,0.1
13015,＜牛乳及び乳製品＞　（クリーム類）　クリーム　乳脂肪・植物性脂肪,388,4.4,42.1,0,3,0.4
13016,＜牛乳及び乳製品＞　（クリーム類）　クリーム　植物性脂肪,353,1.3,39.5,0,3.3,0.1
13017,＜牛乳及び乳製品＞　（クリーム類）　ホイップクリーム　乳脂肪,409,1.8,40.7,0,12.9,0.1
13018,＜牛乳及び乳製品＞　（クリーム類）　ホイップクリーム　乳脂肪・植物性脂肪,394,4,38.4,0,12.9,0.3
13019,＜牛乳及び乳製品＞　（クリーム類）　ホイップクリーム　植物性脂肪,399,6.3,36.1,0,12.9,0.6
13020,＜牛乳及び乳製品＞　（クリーム類）　コーヒーホワイトナー　液状　乳脂肪,205,5.2,18.3,0,5.5,0.4
13021,＜牛乳及び乳製品＞　（クリーム類）　コーヒーホワイトナー　液状　乳脂肪・植物性脂肪,227,4.8,21.6,0,3.7,0.4
13022,＜牛乳及び乳製品＞　（クリーム類）　コーヒーホワイトナー　液状　植物性脂肪,244,4.3,24.8,0,1.8,0.4
13023,＜牛乳及び乳製品＞　（クリーム類）　コーヒーホワイトナー　粉末状　乳脂肪,504,7.6,27.3,0,60.4,0.9
13024,＜牛乳及び乳製品＞　（クリーム類）　コーヒーホワイトナー　粉末状　植物性脂肪,542,2.1,36.2,0,56.4,1.8
13025,ヨーグルト　全脂無糖,56,3.6,3,0,4.9,0.1
13053,ヨーグルト　低脂肪無糖,40,3.7,1,0,5.2,0.1
13054,ヨーグルト　無脂肪無糖,37,4,0.3,0,5.7,0.1
13026,ヨーグルト　脱脂加糖,65,4.3,0.2,0,11.9,0.2
13027,ヨーグルト　ドリンクタイプ　加糖,64,2.9,0.5,0,12.2,0.1
13028,乳酸菌飲料　乳製品,64,1.1,0.1,0,16.4,0
13029,乳酸菌飲料　殺菌乳製品,217,1.5,0.1,0,52.6,0
13030,乳酸菌飲料　非乳製品,39,0.4,0.1,0.2,10,0
13031,ナチュラルチーズ　エダム,321,28.9,25,0,1.4,2
13032,ナチュラルチーズ　エメンタール,398,27.3,33.6,0,1.6,1.3
13033,ナチュラルチーズ　カテージ,99,13.3,4.5,0,1.9,1
13034,ナチュラルチーズ　カマンベール,291,19.1,24.7,0,0.9,2
13035,ナチュラルチーズ　クリーム,313,8.2,33,0,2.3,0.7
13036,ナチュラルチーズ　ゴーダ,356,25.8,29,0,1.4,2
13037,ナチュラルチーズ　チェダー,390,25.7,33.8,0,1.4,2
13038,ナチュラルチーズ　パルメザン,445,44,30.8,0,1.9,3.8
13039,ナチュラルチーズ　ブルー,326,18.8,29,0,1,3.8
13055,ナチュラルチーズ　マスカルポーネ,273,4.4,28.2,0,4.3,0.1
13056,ナチュラルチーズ　モッツァレラ,269,18.4,19.9,0,4.2,0.2
13057,ナチュラルチーズ　やぎ,280,20.6,21.7,0,2.7,1.2
13058,ナチュラルチーズ　リコッタ,159,7.1,11.5,0,6.7,0.4
13040,プロセスチーズ,313,22.7,26,0,1.3,2.8
13041,チーズスプレッド,284,15.9,25.7,0,0.6,2.5
13042,アイスクリーム　高脂肪,205,3.5,12,0.1,22.4,0.2
13043,アイスクリーム　普通脂肪,178,3.9,8,0.1,23.2,0.3
13044,アイスミルク,167,3.4,6.4,0,23.9,0.2
13045,ラクトアイス　普通脂肪,217,3.1,13.6,0.1,22.2,0.2
13046,ラクトアイス　低脂肪,108,1.8,2,0,20.6,0.1
13047,ソフトクリーム,146,3.8,5.6,0,20.1,0.2
13048,＜牛乳及び乳製品＞カゼイン,358,86.2,1.5,0,0,0
13049,＜牛乳及び乳製品＞シャーベット,128,0.9,1,0,28.7,0
13050,＜牛乳及び乳製品＞チーズホエーパウダー,339,12.5,1.2,0,77,1.8
13051,人乳,61,1.1,3.5,0,7.2,0
13052,やぎ乳,57,3.1,3.6,0,4.5,0.1
14023,あまに油,897,0,100,0,0,0
14024,えごま油,897,0,100,0,0,0
14001,オリーブ油,894,0,100,0,0,0
14002,ごま油,890,0,100,0,0,0
14003,米ぬか油,880,0,100,0,0,0
14004,サフラワー油　ハイオレイック,892,0,100,0,0,0
14025,サフラワー油　ハイリノール,883,0,100,0,0,0
14005,大豆油,885,0,100,0,0,0
14006,調合油,886,0,100,0,0,0
14007,とうもろこし油,884,0,100,0,0,0
14008,なたね油,887,0,100,0,0,0
14009,パーム油,887,0,100,0,0,0
14010,パーム核油,893,0,100,0,0,0
14011,ひまわり油　ハイリノール,899,0,100,0,0,0
14026,ひまわり油　ミッドオレイック,892,0,100,0,0,0
14027,ひまわり油　ハイオレイック,899,0,100,0,0,0
14028,ぶどう油,882,0,100,0,0,0
14012,綿実油,883,0,100,0,0,0
14013,やし油,889,0,100,0,0,0
14014,落花生油,882,0,100,0,0,0
14015,（動物油脂類）　牛脂,869,0.2,99.8,0,0,0
14032,（動物油脂類）　たらのあぶら,853,0.1,99.8,-,0,0
14016,（動物油脂類）　ラード,885,0,100,0,0,0
14017,無発酵バター　有塩バター,700,0.6,81,0,0.2,1.9
14018,無発酵バター　食塩不使用バター,720,0.5,83,0,0.2,0
14019,発酵バター　有塩バター,713,0.6,80,0,4.4,1.3
14020,マーガリン　家庭用　有塩,715,0.4,83.1,0,0.5,1.3
14033,マーガリン　家庭用　無塩,715,0.4,83.1,0,0.5,0
14029,マーガリン　業務用　有塩,740,0.3,84.3,0,0.1,1.3
14034,マーガリン　業務用　無塩,740,0.3,84.3,0,0.1,0
14021,ファットスプレッド,579,0.2,69.1,0,0,1.1
14022,ショートニング　家庭用,889,0,99.9,0,0,0
14030,ショートニング　業務用　製菓,881,0,99.9,0,0,0
14031,ショートニング　業務用　フライ,886,0,99.9,0,0,0
15001,甘納豆　あずき,283,3.4,0.3,4.8,69.5,0.1
15002,甘納豆　いんげんまめ,288,3.8,0.5,5.5,69.9,0.1
15003,甘納豆　えんどう,293,3.8,0.4,3.2,72.2,0.1
15005,今川焼　こしあん入り,217,-4.5,-1.1,-1.4,-48.3,-0.1
15145,今川焼　つぶしあん入り,220,-4.5,-1.4,-1.7,-48.2,-0.2
15146,今川焼　カスタードクリーム入り,224,-4.7,-2.6,-0.9,-46.7,-0.1
15006,ういろう　白,181,-1,-0.2,-0.1,-44.2,0
15147,ういろう　黒,174,-1.5,-0.2,-0.1,-42.7,0
15007,うぐいすもち　こしあん入り,236,-3.5,-0.4,-1.8,-55.8,-0.1
15148,うぐいすもち　つぶしあん入り,237,-2.7,-0.4,-1.2,-56.8,-0.1
15008,かしわもち　こしあん入り,203,-4,-0.4,-1.7,-46.7,-0.1
15149,かしわもち　つぶしあん入り,204,-3.9,-0.5,-1.7,-46.6,-0.2
15009,カステラ,313,-7.1,-5,-0.5,-61.8,-0.2
15010,かのこ,260,-4.8,-0.4,-3.8,-60.4,-0.1
15011,かるかん,226,-2.1,-0.3,-0.4,-54.8,0
15012,きび団子,298,-1.6,-0.2,-0.1,-73.7,0
15013,ぎゅうひ,253,-1.3,-0.2,-0.1,-62.4,0
15014,きりざんしょ,245,-2.1,-0.3,-0.2,-59.3,-0.2
15015,きんぎょく糖,282,(Tr),0,-0.8,-71.9,0
15016,きんつば,260,-6,-0.7,-5.5,-58.6,-0.3
15017,草もち　こしあん入り,224,-4.2,-0.4,-1.9,-52.1,0
15150,草もち　つぶしあん入り,227,-4.8,-0.7,-2.7,-51.1,-0.1
15018,くし団子　あん　こしあん入り,198,-3.8,-0.4,-1.2,-45.4,-0.1
15151,くし団子　あん　つぶしあん入り,199,-3.8,-0.5,-1.3,-45.4,-0.1
15019,くし団子　みたらし,194,-3.2,-0.4,-0.3,-44.9,-0.6
15121,くずもち　関西風　くずでん粉製品,93,-0.1,-0.1,0,-22.5,0
15122,くずもち　関東風　小麦でん粉製品,94,-0.1,-0.1,0,-22.4,0
15020,げっぺい,348,-4.7,-8.5,-2.1,-65.5,0
15123,五平もち,178,-3,-0.5,-1.3,-40.9,-0.6
15022,桜もち　関西風　こしあん入り,196,-3.5,-0.3,-1.7,-46,-0.1
15153,桜もち　関西風　つぶしあん入り,197,-3,-0.3,-1.3,-46.5,-0.1
15021,桜もち　関東風　こしあん入り,235,-4.5,-0.4,-2.6,-54.2,-0.1
15152,桜もち　関東風　つぶしあん入り,237,-4.2,-0.6,-2.5,-54.4,-0.1
15124,笹だんご　こしあん入り,227,-4,-0.5,-1.9,-54.6,0
15154,笹だんご　つぶしあん入り,228,-4.7,-0.6,-2.3,-53.8,-0.1
15143,ずんだあん,190,-6.3,-3.4,-2.5,-36.6,-0.2
15144,ずんだもち,212,-4.9,-1.7,-1.3,-45.1,-0.1
15023,大福もち　こしあん入り,223,-4.6,-0.5,-1.8,-53.2,-0.1
15155,大福もち　つぶしあん入り,223,-4.7,-0.6,-2.7,-52.8,-0.1
15024,タルト　（和菓子）,288,-5.9,-3,-1.5,-60.7,-0.1
15025,ちまき,150,-1.3,-0.2,-0.1,-36.5,0
15026,ちゃつう,320,-6.2,-4.3,-3.8,-66.4,0
15156,どら焼　こしあん入り,282,-6.6,-3.1,-1.5,-58.4,-0.3
15027,どら焼　つぶしあん入り,292,-6.6,-3.2,-1.9,-57.9,-0.4
15157,生八つ橋　あん入り　こしあん入り,274,-3.6,-0.3,-1.6,-65.4,0
15004,生八つ橋　あん入り　こしあん・つぶしあん混合,274,-3.5,-0.3,-2.1,-65.5,0
15158,生八つ橋　あん入り　つぶしあん入り,275,-3.7,-0.5,-2.3,-65.1,-0.1
15028,ねりきり,259,-5.3,-0.3,-3.6,-60.1,0
15029,まんじゅう　カステラまんじゅう　こしあん入り,292,-6.7,-2.1,-2.4,-62.6,-0.1
15159,まんじゅう　カステラまんじゅう　つぶしあん入り,292,-6.9,-2.3,-3.2,-62.2,-0.2
15160,まんじゅう　かるかんまんじゅう　こしあん入り,226,-3,-0.3,-1.4,-53.8,-0.1
15161,まんじゅう　かるかんまんじゅう　つぶしあん入り,226,-3.1,-0.4,-1.9,-53.6,-0.2
15030,まんじゅう　くずまんじゅう　こしあん入り,216,-3.1,-0.2,-2.2,-51.4,-0.1
15162,まんじゅう　くずまんじゅう　つぶしあん入り,218,-1.3,-0.1,-1.3,-53.4,-0.2
15031,まんじゅう　くりまんじゅう　こしあん入り,296,-6.5,-1.4,-3.3,-68.1,-0.1
15163,まんじゅう　くりまんじゅう　つぶしあん入り,295,-6.7,-1.6,-4.7,-67,-0.2
15032,まんじゅう　とうまんじゅう　こしあん入り,299,-6.8,-3.1,-1.7,-61.6,-0.1
15164,まんじゅう　とうまんじゅう　つぶしあん入り,294,-6.9,-3.3,-2.3,-61.3,-0.2
15033,まんじゅう　蒸しまんじゅう　こしあん入り,254,-4.6,-0.5,-2.4,-59.5,-0.2
15165,まんじゅう　蒸しまんじゅう　つぶしあん入り,257,-4.7,-0.7,-3.4,-59.1,-0.2
15034,まんじゅう　中華まんじゅう　あんまん　こしあん入り,273,-6.1,-5.6,-2.6,-51.3,0
15166,まんじゅう　中華まんじゅう　あんまん　つぶしあん入り,279,-6.2,-6,-3.3,-51.3,-0.1
15035,まんじゅう　中華まんじゅう　肉まん,242,-10,-5.1,-3.2,-43.4,-1.2
15036,もなか　こしあん入り,277,-4.9,-0.3,-3.1,-65.5,0
15167,もなか　つぶしあん入り,278,-6.4,-0.7,-6.1,-63.3,-0.2
15037,ゆべし,321,-2.4,-3.5,-0.5,-71.2,-0.6
15038,ようかん　練りようかん,289,-3.6,-0.2,-3.1,-69.9,0
15039,ようかん　水ようかん,168,-2.6,-0.2,-2.2,-39.9,-0.1
15040,ようかん　蒸しようかん,237,-4.4,-0.3,-2.8,-55.4,-0.2
15041,あめ玉,385,0,0,0,-97.5,0
15042,芋かりんとう,465,-1.4,-20.6,-2.6,-71.3,0
15043,おこし,376,-3.8,-0.7,-0.4,-90.2,-0.2
15044,おのろけ豆,438,-11.3,-13.6,-2.3,-70.2,-1
15045,かりんとう　黒,420,-7.5,-11.6,-1.2,-76.3,0
15046,かりんとう　白,423,-9.7,-11.2,-1.7,-76.2,0
15047,ごかぼう,367,-10.6,-6.4,-4.5,-71.7,0
15048,小麦粉せんべい　磯部せんべい,377,-4.3,-0.8,-1.3,-89.3,-1.3
15049,小麦粉せんべい　かわらせんべい,390,-7,-3.2,-1.2,-84.9,-0.1
15050,小麦粉せんべい　巻きせんべい,386,-4.3,-1.4,-1,-90.4,-0.1
15051,小麦粉せんべい　南部せんべい　ごま入り,423,-11.2,-11.1,-4.2,-72,-1.1
15052,小麦粉せんべい　南部せんべい　落花生入り,421,-11.7,-9.5,-3.5,-73.9,-0.9
15053,しおがま,348,-2.6,-0.2,-0.6,-85.5,-1.5
15056,ひなあられ　関西風,385,-8,-1.4,-1.3,-85.8,-1.7
15055,ひなあられ　関東風,380,-9.6,-2.8,-2.5,-80.7,-1.5
15057,米菓　揚げせんべい,458,-5.6,-17.4,-0.5,-71.3,-1.2
15058,米菓　甘辛せんべい,374,-6.7,-0.9,-0.6,-86.2,-1.2
15059,米菓　あられ,378,-7.5,-1,-0.8,-84.9,-1.7
15060,米菓　しょうゆせんべい,368,-7.3,-1,-0.6,-83.9,-1.3
15061,ボーロ　小粒,391,-2.5,-2.1,0,-90.6,-0.1
15062,ボーロ　そばボーロ,398,-7.7,-3.4,-1.5,-86.1,-0.3
15063,松風,378,-4,-0.7,-1.2,-89.7,-0.1
15064,みしま豆,402,-12.3,-8.6,-6,-75.8,0
15065,八つ橋,390,-3.3,-0.5,-0.3,-94.2,0
15066,らくがん　らくがん,384,-2.4,-0.2,-0.2,-94.3,0
15067,らくがん　麦らくがん,396,-4.8,-1.8,-5.4,-90.4,0
15068,らくがん　もろこしらくがん,374,-6.6,-0.3,-6.9,-89.9,-0.3
15125,揚げパン,369,8.7,18.7,1.8,43.5,1.1
15069,あんパン　こしあん入り,267,-6.8,-3.6,-2.5,-53.5,-0.3
15168,あんパン　つぶしあん入り,266,-7,-3.8,-3.3,-53,-0.3
15126,あんパン　薄皮タイプ　こしあん入り,256,-6.6,-3.5,-2.4,-51.9,-0.1
